time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463239653	6.74884	-13.095	-2.85036	-0.368881	-1.0983	lidar	1.01795	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.61025	-13.0433	-2.89737	-0.425268	-1.11351	radar	0.327854	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.43172	-13.007	-2.99342	-0.438988	-1.0474	lidar	0.529263	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.30904	-13.0406	-2.47051	-0.336367	-0.643225	radar	15.5969	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.16388	-13.0104	-2.50318	-0.350806	-0.612352	lidar	0.117316	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.02873	-12.9079	-2.75494	-0.47689	-0.841134	radar	4.43392	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.88443	-12.8408	-2.77805	-0.514036	-0.827248	lidar	0.0298442	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.76519	-12.782	-2.74401	-0.541542	-0.797661	radar	0.14024	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.61146	-12.7275	-2.81067	-0.546956	-0.745123	lidar	0.299151	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.49729	-12.6909	-2.62857	-0.528833	-0.611219	radar	1.96564	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.37328	-12.6306	-2.64818	-0.547348	-0.593061	lidar	0.0327619	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.25837	-12.5371	-2.77715	-0.614503	-0.685079	radar	1.00753	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.14524	-12.453	-2.78189	-0.650516	-0.687016	lidar	0.0192213	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.02959	-12.3669	-2.78202	-0.687195	-0.690313	radar	0.622128	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	4.92723	-12.2614	-2.76384	-0.740206	-0.712951	lidar	0.0432985	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.80757	-12.1116	-3.16851	-0.838382	-0.873733	radar	6.63915	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.72475	-11.9819	-3.14544	-0.9047	-0.908133	lidar	0.0904485	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.65735	-11.8859	-2.84898	-0.93883	-0.861289	radar	3.12418	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.60133	-11.7613	-2.82298	-1.00826	-0.902435	lidar	0.117197	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.51043	-11.6185	-3.04656	-1.05523	-0.917214	radar	1.73933	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.48814	-11.4692	-3.00915	-1.15337	-0.999342	lidar	0.456829	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.42276	-11.3163	-3.11814	-1.20226	-0.997137	radar	0.499959	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.40621	-11.1579	-3.10679	-1.29115	-1.05849	lidar	0.234411	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.44451	-11.0353	-2.60387	-1.43292	-1.21709	radar	8.14799	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.42816	-10.905	-2.58625	-1.49412	-1.20976	lidar	0.126501	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.39588	-10.7624	-2.73544	-1.51778	-1.13437	radar	0.865599	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.41183	-10.6291	-2.72992	-1.59277	-1.16307	lidar	0.169726	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.47206	-10.5197	-2.47535	-1.73661	-1.34302	radar	3.35536	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.47901	-10.411	-2.44853	-1.78312	-1.31317	lidar	0.111716	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.47979	-10.2802	-2.54847	-1.79577	-1.20135	radar	0.879729	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.52724	-10.1507	-2.57275	-1.8716	-1.22367	lidar	0.0651866	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.51864	-9.99658	-2.73271	-1.8276	-0.984107	radar	3.14593	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.56164	-9.85136	-2.73773	-1.8819	-0.98415	lidar	0.00584175	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.61959	-9.71042	-2.72817	-1.94939	-1.01229	radar	0.0713784	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.70402	-9.56088	-2.7821	-2.02699	-1.04234	lidar	0.158555	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.70418	-9.40663	-2.89984	-1.94813	-0.745218	radar	4.01841	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.78965	-9.26036	-2.96453	-2.00829	-0.774949	lidar	0.233607	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.92373	-9.15982	-2.8535	-2.1782	-1.07902	radar	4.44878	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	5.01417	-9.0417	-2.86987	-2.23576	-1.08359	lidar	0.0130137	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	5.00986	-8.90984	-2.83828	-2.10922	-0.649265	radar	7.44449	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.10545	-8.7731	-2.90276	-2.15134	-0.658993	lidar	0.200561	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.2364	-8.67078	-2.84726	-2.27228	-0.865039	radar	2.36801	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.34629	-8.55553	-2.85566	-2.32413	-0.870379	lidar	0.0262992	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.37465	-8.42215	-2.82032	-2.22472	-0.50973	radar	5.4392	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.48799	-8.29238	-2.90194	-2.25823	-0.516369	lidar	0.281123	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.60659	-8.18982	-2.90444	-2.33844	-0.662309	radar	1.28724	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.72215	-8.07655	-2.9477	-2.37449	-0.6648	lidar	0.0776926	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.78192	-7.95429	-2.89804	-2.31058	-0.41075	radar	2.85439	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.8698	-7.85875	-2.86034	-2.33002	-0.410945	lidar	0.0604548	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.96443	-7.75168	-2.86097	-2.34139	-0.389284	radar	0.0759796	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.05887	-7.65167	-2.84681	-2.35847	-0.386777	lidar	0.0209893	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.16839	-7.54277	-2.843	-2.37586	-0.376211	radar	0.00713263	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.269	-7.44399	-2.80469	-2.39416	-0.374366	lidar	0.0651869	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.40568	-7.36233	-2.85645	-2.49126	-0.596343	radar	3.13925	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.53176	-7.26778	-2.89488	-2.52103	-0.594648	lidar	0.0584315	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.67495	-7.18616	-2.92247	-2.5807	-0.665926	radar	0.25605	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.7907	-7.12241	-2.85054	-2.62047	-0.675315	lidar	0.207141	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.84836	-7.03099	-2.64221	-2.54401	-0.377192	radar	5.03636	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.9565	-6.9588	-2.63768	-2.56326	-0.378115	lidar	0.000922011	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.09298	-6.88948	-2.67188	-2.60997	-0.44433	radar	0.363442	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.23505	-6.78948	-2.74175	-2.62064	-0.420959	lidar	0.272843	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.3203	-6.6844	-2.57591	-2.53393	-0.119715	radar	4.92959	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.44765	-6.58567	-2.62537	-2.53095	-0.103656	lidar	0.110464	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.5685	-6.50864	-2.63304	-2.55029	-0.140117	radar	0.0695889	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.6767	-6.44191	-2.58924	-2.56429	-0.150507	lidar	0.0726474	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.83416	-6.39604	-2.70838	-2.66641	-0.395066	radar	3.06624	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.95902	-6.33594	-2.68349	-2.69102	-0.400214	lidar	0.0252426	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.02128	-6.25016	-2.46023	-2.61088	-0.14089	radar	4.46479	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.12987	-6.17535	-2.48396	-2.6091	-0.127706	lidar	0.0625493	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.25545	-6.1027	-2.51458	-2.62048	-0.14206	radar	0.0892948	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.39806	-6.00829	-2.59606	-2.61375	-0.117353	lidar	0.293702	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.50499	-5.93415	-2.57916	-2.59986	-0.0683173	radar	0.133442	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.62351	-5.85512	-2.61409	-2.59555	-0.0559708	lidar	0.0543073	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.76169	-5.80233	-2.70379	-2.65029	-0.187317	radar	1.21139	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.90147	-5.70525	-2.79258	-2.63812	-0.153848	lidar	0.362346	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	9.0015	-5.61211	-2.6813	-2.56958	0.0465989	radar	2.91813	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.12868	-5.50897	-2.75382	-2.54707	0.077348	lidar	0.260875	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.23002	-5.39337	-2.68989	-2.47497	0.242549	radar	1.51236	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.35065	-5.27954	-2.73378	-2.44697	0.263404	lidar	0.12411	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.45154	-5.16553	-2.7105	-2.396	0.350903	radar	0.422684	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.55665	-5.05936	-2.71347	-2.3731	0.35565	lidar	0.0195509	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.67652	-4.99629	-2.75825	-2.4355	0.151542	radar	1.97903	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.77165	-4.92028	-2.71807	-2.43431	0.142726	lidar	0.0663125	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.85916	-4.81402	-2.62894	-2.37651	0.277979	radar	1.12335	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.95479	-4.73082	-2.58581	-2.37066	0.26442	lidar	0.0768226	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0346	-4.61706	-2.52665	-2.30435	0.401046	radar	1.01487	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1322	-4.49158	-2.57644	-2.27088	0.417511	lidar	0.10485	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2276	-4.38488	-2.59572	-2.26626	0.365825	radar	0.205231	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3244	-4.26715	-2.62109	-2.24494	0.367886	lidar	0.0405802	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4164	-4.16436	-2.64599	-2.23899	0.339042	radar	0.270116	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5142	-4.0225	-2.74614	-2.20788	0.359322	lidar	0.383817	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.6379	-3.92898	-2.82673	-2.27812	0.133913	radar	2.60943	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.735	-3.79601	-2.88684	-2.25999	0.149779	lidar	0.157233	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7527	-3.65202	-2.71162	-2.09868	0.550209	radar	8.4056	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.831	-3.49819	-2.80233	-2.05702	0.571454	lidar	0.331701	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9443	-3.41552	-2.80814	-2.16134	0.225393	radar	5.59985	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0287	-3.28131	-2.85468	-2.14531	0.231913	lidar	0.0913577	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0539	-3.14073	-2.75261	-2.0279	0.510413	radar	4.22198	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1233	-2.98996	-2.82295	-1.99521	0.521072	lidar	0.214446	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1195	-2.80277	-2.80607	-1.80791	0.939282	radar	8.21841	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1496	-2.65224	-2.80502	-1.75524	0.940663	lidar	0.0040109	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.159	-2.49307	-2.82048	-1.67312	1.01992	radar	0.319704	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.1631	-2.38107	-2.7134	-1.62276	1.01844	lidar	0.429001	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2686	-2.32428	-2.4371	-1.81613	0.363497	radar	21.2455	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3133	-2.152	-2.57947	-1.80137	0.34928	lidar	0.812311	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3206	-2.01038	-2.5608	-1.73331	0.476321	radar	0.854725	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3432	-1.86943	-2.56701	-1.70801	0.475108	lidar	0.00360196	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3573	-1.72656	-2.57527	-1.67019	0.508338	radar	0.102138	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3686	-1.56694	-2.62203	-1.63923	0.512015	lidar	0.090043	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.2984	-1.40891	-2.66628	-1.44947	0.931444	radar	7.57124	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.2715	-1.2569	-2.68373	-1.3937	0.936874	lidar	0.0574003	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.169	-1.07347	-2.91455	-1.19814	1.31075	radar	6.60524	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.0968	-0.927569	-2.91396	-1.11944	1.31919	lidar	0.096956	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0345	-0.804995	-2.86545	-1.06772	1.27511	radar	0.278564	10.9247	-0.791253	11	-0.799999	-1.00036	3.00107
1477010469189611	10.9596	-0.66805	-2.89892	-1.0064	1.26764	lidar	0.0644576	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8429	-0.534013	-3.0502	-0.891325	1.40312	radar	1.64434	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.7453	-0.39954	-3.09263	-0.831134	1.38389	lidar	0.0929082	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.6586	-0.287209	-2.9272	-0.797586	1.26644	radar	1.38261	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5427	-0.208528	-2.86078	-0.707409	1.30378	lidar	0.235324	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.3973	-0.112476	-3.096	-0.596074	1.43882	radar	2.79558	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.2641	-0.0366094	-3.08774	-0.517603	1.44904	lidar	0.0216586	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.176	0.00859144	-2.72391	-0.476258	1.33879	radar	4.55518	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0492	0.0241911	-2.6646	-0.371033	1.40215	lidar	0.420878	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.91317	0.0685482	-2.69921	-0.28903	1.41825	radar	0.498363	10.0898	-0.00166396	9.9	9.49949e-007	-2.73175	0.910584
1477010469709612	9.76668	0.0840147	-2.68183	-0.189215	1.45337	lidar	0.119572	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.60812	0.115216	-2.86645	-0.117225	1.45962	radar	1.07315	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.4652	0.135031	-2.87387	-0.0520335	1.4464	lidar	0.0168794	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.3586	0.10683	-2.44351	0.057678	1.48983	radar	5.88987	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.22947	0.110567	-2.44219	0.120903	1.46083	lidar	0.0719386	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.07624	0.128353	-2.69748	0.14141	1.36691	radar	2.193	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.94846	0.156269	-2.68353	0.151658	1.27676	lidar	0.625904	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.80235	0.156489	-2.80088	0.180367	1.21559	radar	0.757278	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.6657	0.169526	-2.787	0.192899	1.14037	lidar	0.402899	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.51839	0.158355	-2.84721	0.223157	1.09365	radar	0.382017	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.37572	0.169548	-2.83222	0.224803	1.01076	lidar	0.521464	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.23464	0.146317	-2.77611	0.266576	0.993373	radar	0.260706	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.08216	0.161977	-2.75039	0.253747	0.889545	lidar	0.797098	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.93807	0.142686	-2.84039	0.269432	0.835919	radar	0.486241	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.79214	0.119253	-2.84668	0.290213	0.803087	lidar	0.246871	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.62411	0.0986279	-3.01891	0.285558	0.712838	radar	1.59414	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.47714	0.088244	-2.99709	0.283222	0.654053	lidar	0.28725	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.38373	0.0278281	-2.57874	0.374868	0.790152	radar	6.52407	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.25653	0.00269948	-2.54828	0.3875	0.742744	lidar	0.196934	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.10759	-0.0376246	-2.72959	0.386609	0.646978	radar	2.08638	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.96417	-0.109861	-2.75434	0.434001	0.664971	lidar	0.0961205	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.93264	-0.246047	-2.21543	0.645284	1.04651	radar	13.8572	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.84038	-0.328916	-2.22229	0.710447	1.0581	lidar	0.0159778	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.66797	-0.333886	-2.62329	0.541955	0.557225	radar	15.5552	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.5544	-0.444824	-2.69386	0.609358	0.614711	lidar	0.547755	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.50917	-0.616336	-2.42216	0.8389	1.03131	radar	9.14009	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.42799	-0.759253	-2.49317	0.936036	1.09007	lidar	0.586037	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.39058	-0.929452	-2.50777	1.12311	1.36786	radar	2.45361	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.34184	-1.07693	-2.58013	1.2163	1.39857	lidar	0.458337	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.27416	-1.20232	-2.58792	1.24031	1.27154	radar	0.979617	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.23008	-1.36825	-2.66613	1.3218	1.2785	lidar	0.439997	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.27757	-1.60441	-2.88488	1.61161	1.7931	radar	10.6377	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.30163	-1.75752	-2.86766	1.71655	1.80364	lidar	0.104265	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.30475	-1.85748	-2.66118	1.74312	1.63977	radar	1.70278	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.33534	-1.99883	-2.68935	1.82597	1.63454	lidar	0.117962	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.34735	-2.11266	-2.45879	1.84956	1.4483	radar	3.40535	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.37507	-2.26822	-2.52657	1.90876	1.4069	lidar	0.396889	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.43055	-2.42566	-2.64216	1.98896	1.42139	radar	0.64948	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.48042	-2.58347	-2.70273	2.04278	1.37593	lidar	0.333407	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.47863	-2.67499	-2.19943	2.01304	1.08993	radar	10.6978	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.508	-2.83075	-2.29172	2.02382	1.00461	lidar	0.933667	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.56783	-2.99173	-2.54788	2.07441	1.03511	radar	2.59764	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60324	-3.18326	-2.67277	2.05528	0.907933	lidar	1.82266	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.65111	-3.33892	-2.6673	2.05873	0.818142	radar	0.970217	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.69164	-3.53201	-2.77921	2.03415	0.704592	lidar	1.36334	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.73284	-3.68437	-2.71457	2.02289	0.601975	radar	0.860992	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.7746	-3.86488	-2.79418	2.00419	0.519775	lidar	0.66807	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.80443	-4.00704	-2.66775	1.98015	0.405362	radar	1.1036	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.8469	-4.17715	-2.73238	1.96556	0.34744	lidar	0.403291	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.86403	-4.29552	-2.54617	1.92854	0.216497	radar	1.84311	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	6.91391	-4.42205	-2.56487	1.93897	0.214638	lidar	0.119619	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.01158	-4.5671	-2.90795	2.02863	0.415498	radar	5.94488	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.08524	-4.71067	-2.94031	2.04812	0.411356	lidar	0.346541	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.12721	-4.82003	-2.73769	2.03719	0.327326	radar	1.67407	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.20429	-4.93615	-2.73628	2.06955	0.351115	lidar	0.173603	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.267	-5.06239	-2.66354	2.07666	0.320454	radar	0.242602	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.33208	-5.20679	-2.6929	2.07817	0.294501	lidar	0.113281	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.44231	-5.35809	-3.10316	2.14567	0.436949	radar	6.61662	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.52545	-5.50411	-3.13354	2.15493	0.415961	lidar	0.172316	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.569	-5.60594	-2.78417	2.13251	0.303684	radar	4.72972	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.64207	-5.7255	-2.78897	2.14507	0.299403	lidar	0.00426338	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.73839	-5.86635	-2.94805	2.17408	0.33786	radar	1.08192	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.8278	-6.01278	-2.97064	2.18092	0.318777	lidar	0.0995429	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.87283	-6.11062	-2.54066	2.15773	0.211726	radar	6.0596	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	7.94589	-6.23599	-2.55458	2.1594	0.196015	lidar	0.0356433	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
